#"Step"	"Time (ps)"	"Potential Energy (kilocalorie/mole)"	"Kinetic Energy (kilocalorie/mole)"	"Total Energy (kilocalorie/mole)"	"Temperature (K)"	"Box Volume (angstrom**3)"	"Density (gram/(item*milliliter))"
13800	27.599999999995582	-131355.15802919937	27059.932255652395	-104295.22577354698	301.3859732250371	498404.7066624888	0.8987188609703775
13900	27.79999999999547	-130948.37026629306	26689.66353122328	-104258.70673506978	297.26202351176494	498404.7066624888	0.8987188609703775
14000	27.99999999999536	-131329.46491256458	26931.797519717747	-104397.66739284682	299.95884429770837	498404.7066624888	0.8987188609703775
14100	28.19999999999525	-131386.9457921057	26768.826945952682	-104618.118846153	298.1437235310639	498404.7066624888	0.8987188609703775
14200	28.39999999999514	-131379.83537145559	26761.354091639918	-104618.48127981566	298.06049296534985	498404.7066624888	0.8987188609703775
14300	28.599999999995028	-131392.56242690491	26830.780927423984	-104561.78149948093	298.83374968576703	498404.7066624888	0.8987188609703775
14400	28.799999999994917	-131461.39607891257	26895.554038995848	-104565.84203991671	299.55517452473066	498404.7066624888	0.8987188609703775
14500	28.999999999994806	-131574.4457921057	26931.27896730554	-104643.16682480012	299.95306880566557	498404.7066624888	0.8987188609703775
14600	29.199999999994695	-131469.58202537528	26832.37682701669	-104637.20519835858	298.85152437002614	498404.7066624888	0.8987188609703775
14700	29.399999999994584	-131423.87217833896	26771.808293306272	-104652.06388503268	298.17692894581495	498404.7066624888	0.8987188609703775
14800	29.599999999994473	-131520.60975004066	27003.875875119003	-104516.73387492166	300.76163290360114	498404.7066624888	0.8987188609703775
14900	29.799999999994363	-131468.38699669458	26728.922324003244	-104739.46467269135	297.69927698889285	498404.7066624888	0.8987188609703775
15000	29.99999999999425	-131462.47160472517	26664.279181973416	-104798.19242275176	296.97929971441476	498404.7066624888	0.8987188609703775
15100	30.19999999999414	-131450.93957795654	26849.952690271242	-104600.9868876853	299.04727942965445	498404.7066624888	0.8987188609703775
15200	30.39999999999403	-131496.5299221248	26765.162044205605	-104731.3678779192	298.10290487825347	498404.7066624888	0.8987188609703775
15300	30.59999999999392	-131453.8076467902	26753.14666056299	-104700.6609862272	297.9690808886519	498404.7066624888	0.8987188609703775
15400	30.79999999999381	-131489.7780100789	26678.4041809558	-104811.37382912311	297.1366200108919	498404.7066624888	0.8987188609703775
15500	30.999999999993697	-131604.91902346324	26843.486350522802	-104761.43267294043	298.97525914224667	498404.7066624888	0.8987188609703775
15600	31.199999999993587	-131460.55955883607	26700.380008357635	-104760.17955047844	297.3813806431933	498404.7066624888	0.8987188609703775
15700	31.399999999993476	-131398.41806744027	26703.413793074942	-104695.00427436535	297.41517009066655	498404.7066624888	0.8987188609703775
15800	31.599999999993365	-131303.59254162767	26788.498270069158	-104515.09427155851	298.3628172489438	498404.7066624888	0.8987188609703775
15900	31.799999999993254	-131413.1766716468	26912.487949114962	-104500.68872253182	299.7437796895011	498404.7066624888	0.8987188609703775
16000	31.999999999993143	-131531.72351677108	26862.77922949367	-104668.94428727741	299.1901378437162	498404.7066624888	0.8987188609703775
16100	32.19999999999339	-131627.02705405597	26868.001781981842	-104759.02527207413	299.24830517575145	498404.7066624888	0.8987188609703775
16200	32.39999999999363	-131695.62170032747	26869.568326657758	-104826.05337366971	299.26575291314015	498404.7066624888	0.8987188609703775
16300	32.59999999999388	-131436.06147088198	26725.505571113772	-104710.5558997682	297.6612221488018	498404.7066624888	0.8987188609703775
16400	32.79999999999412	-131435.82246514584	26742.169230625877	-104693.65323451995	297.84681733773647	498404.7066624888	0.8987188609703775
16500	32.999999999994365	-131362.08919554736	26729.405282523905	-104632.68391302346	297.70465604610564	498404.7066624888	0.8987188609703775
16600	33.19999999999461	-131358.62361237337	26621.000650700196	-104737.62296167316	296.49727551183	498404.7066624888	0.8987188609703775
16700	33.399999999994854	-131464.7421592185	26764.21687525897	-104700.52528395952	298.092377850316	498404.7066624888	0.8987188609703775
16800	33.5999999999951	-131450.5213179183	26624.32991945651	-104826.19139846179	296.5343559780622	498404.7066624888	0.8987188609703775
16900	33.79999999999534	-131651.7641477462	26890.8362211949	-104760.92792655132	299.5026287867737	498404.7066624888	0.8987188609703775
17000	33.99999999999559	-131344.2832682051	26645.130525978617	-104699.15274222649	296.7660273282011	498404.7066624888	0.8987188609703775
17100	34.19999999999583	-131495.63365061427	26832.701975493244	-104662.93167512104	298.8551457830113	498404.7066624888	0.8987188609703775
17200	34.399999999996076	-131654.93097375004	27056.688438042056	-104598.24253570798	301.34984448982	498404.7066624888	0.8987188609703775
17300	34.59999999999632	-131436.5992337883	26777.90738354997	-104658.6918502383	298.2448589107357	498404.7066624888	0.8987188609703775
17400	34.799999999996565	-131548.99168120703	26985.733347171354	-104563.25833403567	300.55956649077325	498404.7066624888	0.8987188609703775
17500	34.99999999999681	-131352.40946323378	26863.199178779414	-104489.21028445437	299.1948151216559	498404.7066624888	0.8987188609703775
17600	35.199999999997054	-131467.61022805213	26904.160246043568	-104563.44998200858	299.65102805689577	498404.7066624888	0.8987188609703775
17700	35.3999999999973	-131190.24407126437	26833.020009650016	-104357.22406161437	298.85868795868834	498404.7066624888	0.8987188609703775
17800	35.59999999999754	-131312.73451103494	27090.30503763572	-104222.4294733992	301.72425679393575	498404.7066624888	0.8987188609703775
17900	35.79999999999779	-131408.69531409422	27144.37709802548	-104264.31821606873	302.3264963114218	498404.7066624888	0.8987188609703775
18000	35.99999999999803	-131360.89416686667	27125.909134790065	-104234.98503207661	302.12080529118555	498404.7066624888	0.8987188609703775
18100	36.199999999998276	-131254.83537145559	27068.08102283876	-104186.75434861681	301.4767319196947	498404.7066624888	0.8987188609703775
18200	36.39999999999852	-131459.48403302347	27177.858311441963	-104281.62572158151	302.69940072208135	498404.7066624888	0.8987188609703775
18300	36.599999999998765	-131339.2641477462	26886.613311539517	-104452.6508362067	299.4555951976167	498404.7066624888	0.8987188609703775
18400	36.79999999999901	-131445.5021974594	26856.178007743354	-104589.32418971605	299.1166152782161	498404.7066624888	0.8987188609703775
18500	36.999999999999254	-131497.30669076723	26924.670380661824	-104572.63631010543	299.87946421203833	498404.7066624888	0.8987188609703775
18600	37.1999999999995	-131480.3970349355	26919.78585755421	-104560.6111773813	299.8250617569021	498404.7066624888	0.8987188609703775
18700	37.39999999999974	-131357.72734086285	26796.09736053846	-104561.62998032439	298.44745379773775	498404.7066624888	0.8987188609703775
18800	37.59999999999999	-131335.20105023187	26782.600451293616	-104552.60059893827	298.29712898946195	498404.7066624888	0.8987188609703775
18900	37.80000000000023	-131610.7746639986	26861.105691739842	-104749.66897225876	299.17149844728675	498404.7066624888	0.8987188609703775
19000	38.000000000000476	-131426.44149000244	26828.562089016	-104597.87940098644	298.8090368828412	498404.7066624888	0.8987188609703775
19100	38.20000000000072	-131553.4730387596	26833.475767419215	-104719.99727134038	298.86376406152283	498404.7066624888	0.8987188609703775
19200	38.400000000000965	-131586.57533321466	26973.319605918456	-104613.25572729621	300.4213057052871	498404.7066624888	0.8987188609703775
19300	38.60000000000121	-131372.00793359708	26715.217653575975	-104656.7902800211	297.54663819455186	498404.7066624888	0.8987188609703775
19400	38.800000000001454	-131655.58823952443	26969.539989289817	-104686.0482502346	300.37920939014197	498404.7066624888	0.8987188609703775
19500	39.0000000000017	-131589.38365061427	26991.794040665853	-104597.58960994842	300.6270688034177	498404.7066624888	0.8987188609703775
19600	39.20000000000194	-131640.1126181095	27077.143227526092	-104562.96939058341	301.5776642263041	498404.7066624888	0.8987188609703775
19700	39.40000000000219	-131449.74454927584	26797.417328135045	-104652.3272211408	298.46215522843477	498404.7066624888	0.8987188609703775
